timestamp,phase,iteration,global_step,episode_len,buffer_size,loss,policy_loss,value_loss,entropy,kl,lr,lr_multiplier,arena_winrate,baseline_winrate,updated_best,eval_games,board_w,board_h,n_in_row,n_playout,c_puct,temp,device
1774331041.4004428,update,9,25,15,1016,4.249343395233154,3.5610623359680176,0.6882811784744263,3.542200803756714,0.030524798,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331043.2796469,selfplay,10,25,11,1104,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331043.3153148,update,10,30,11,1104,3.9792661666870117,3.559875965118408,0.4193902611732483,3.5777523517608643,0.01729765,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331045.4472718,selfplay,11,30,11,1192,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331045.4848666,update,11,35,11,1192,4.025420188903809,3.5375566482543945,0.48786357045173645,3.541858434677124,0.011298065,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331047.9824297,selfplay,12,35,11,1280,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331048.016665,update,12,40,11,1280,3.965024948120117,3.522296905517578,0.4427281320095062,3.5000391006469727,0.020432502,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331049.7188833,selfplay,13,40,10,1360,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331049.7527406,update,13,45,10,1360,4.007490158081055,3.494277000427246,0.5132132768630981,3.4823381900787354,0.023635272,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331052.2698038,selfplay,14,45,13,1464,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331052.3149097,update,14,50,13,1464,3.9273061752319336,3.4903273582458496,0.4369787871837616,3.473205089569092,0.024306394,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331056.9169898,selfplay,15,50,23,1648,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331056.947488,update,15,55,23,1648,3.732130765914917,3.443608045578003,0.28852272033691406,3.4593684673309326,0.02489961,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331058.8916194,selfplay,16,55,11,1736,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331058.9290247,update,16,60,11,1736,3.802083969116211,3.460624933242798,0.34145909547805786,3.41288423538208,0.03658434,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331062.0499218,selfplay,17,60,17,1872,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331062.0910685,update,17,65,17,1872,3.7122178077697754,3.4664077758789062,0.2458101212978363,3.486353635787964,0.024060838,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331065.895117,selfplay,18,65,17,2008,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331065.9371536,update,18,70,17,2008,3.711991310119629,3.4434292316436768,0.26856210827827454,3.4562647342681885,0.026480637,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331067.2747138,selfplay,19,70,8,2072,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331067.3126025,update,19,75,8,2072,3.768686056137085,3.4397897720336914,0.3288961946964264,3.4468579292297363,0.034403935,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331070.3290272,selfplay,20,75,15,2192,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331070.3776832,update,20,80,15,2192,3.671811819076538,3.4020116329193115,0.2698001265525818,3.4103782176971436,0.036912315,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331072.4189868,selfplay,21,80,11,2280,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331072.4648092,update,21,85,11,2280,3.7121315002441406,3.365726947784424,0.3464046120643616,3.3846726417541504,0.0366728,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331074.806113,selfplay,22,85,14,2392,,,,,,0.010125,5.0625,,,,,6,6,4,200,5,1.0,cuda
1774331074.8477545,update,22,90,14,2392,3.7112534046173096,3.346336603164673,0.36491677165031433,3.342850685119629,0.059840195,0.010125,3.375,,,,,6,6,4,200,5,1.0,cuda
1774331076.5985878,selfplay,23,90,10,2472,,,,,,0.010125,3.375,,,,,6,6,4,200,5,1.0,cuda
1774331076.6357408,update,23,95,10,2472,3.669440746307373,3.322040557861328,0.3474001884460449,3.337369203567505,0.050501175,0.00675,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331079.1404326,selfplay,24,95,11,2560,,,,,,0.00675,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331079.1843,update,24,100,11,2560,3.7460222244262695,3.33610463142395,0.4099176526069641,3.333451509475708,0.027447075,0.0045000000000000005,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331086.0880067,selfplay,25,100,25,2760,,,,,,0.0045000000000000005,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331086.1337507,update,25,105,25,2760,3.6842150688171387,3.310804843902588,0.373410165309906,3.2987961769104004,0.029091828,0.0045000000000000005,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331093.9978256,selfplay,26,105,28,2984,,,,,,0.0045000000000000005,2.25,,,,,6,6,4,200,5,1.0,cuda
1774331094.029045,update,26,110,28,2984,3.8424174785614014,3.3093984127044678,0.5330190658569336,3.280269145965576,0.053644344,0.0045000000000000005,1.5,,,,,6,6,4,200,5,1.0,cuda
1774331099.9309473,selfplay,27,110,23,3168,,,,,,0.0045000000000000005,1.5,,,,,6,6,4,200,5,1.0,cuda
1774331099.9597082,update,27,115,23,3168,3.8514628410339355,3.2925896644592285,0.5588732361793518,3.348742723464966,0.055710867,0.003,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331102.4459813,selfplay,28,115,13,3272,,,,,,0.003,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331102.4797838,update,28,120,13,3272,3.9044041633605957,3.298288106918335,0.6061161160469055,3.2891488075256348,0.026602637,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331107.1633642,selfplay,29,120,19,3424,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331107.196723,update,29,125,19,3424,3.873523712158203,3.258425235748291,0.6150983572006226,3.2768473625183105,0.018765537,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331109.0106628,selfplay,30,125,10,3504,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331109.0480194,update,30,130,10,3504,3.819319248199463,3.2339446544647217,0.5853745341300964,3.2393155097961426,0.025170207,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331112.174685,selfplay,31,130,12,3600,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331112.2033868,update,31,135,12,3600,3.824388027191162,3.23300838470459,0.5913795828819275,3.274217367172241,0.026539186,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331115.6365616,selfplay,32,135,16,3728,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331115.683868,update,32,140,16,3728,3.8781771659851074,3.180114507675171,0.6980627179145813,3.1999144554138184,0.016014962,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331118.895162,selfplay,33,140,17,3864,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331118.945341,update,33,145,17,3864,3.849933624267578,3.2062296867370605,0.6437039375305176,3.1650619506835938,0.021257346,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331123.423493,selfplay,34,145,24,4056,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331123.464993,update,34,150,24,4056,3.9355852603912354,3.150263786315918,0.7853214740753174,3.1976189613342285,0.018466838,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331125.2508125,selfplay,35,150,10,4136,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331125.2912223,update,35,155,10,4136,3.824434757232666,3.148444414138794,0.6759903430938721,3.2227861881256104,0.018654043,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331127.027483,selfplay,36,155,9,4208,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331127.070081,update,36,160,9,4208,3.8715569972991943,3.15567684173584,0.7158801555633545,3.141164541244507,0.022786286,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331129.1256635,selfplay,37,160,11,4296,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331129.173579,update,37,165,11,4296,3.8715124130249023,3.166560173034668,0.7049522399902344,3.1676878929138184,0.026193444,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331130.587144,selfplay,38,165,8,4360,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331130.6286345,update,38,170,8,4360,3.814244270324707,3.131582736968994,0.6826615333557129,3.116793632507324,0.026215492,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331134.1828506,selfplay,39,170,15,4480,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331134.229027,update,39,175,15,4480,3.800812244415283,3.17341947555542,0.6273928880691528,3.175989866256714,0.028457498,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331135.748304,selfplay,40,175,8,4544,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331135.7881181,update,40,180,8,4544,3.8061280250549316,3.1625452041625977,0.643582820892334,3.184941291809082,0.01908957,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331137.6222553,selfplay,41,180,9,4616,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331137.6595125,update,41,185,9,4616,3.6717491149902344,3.137000560760498,0.5347484946250916,3.15446400642395,0.021929577,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331139.8176126,selfplay,42,185,11,4704,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331139.8641262,update,42,190,11,4704,3.6588211059570312,3.1177921295166016,0.5410290360450745,3.1220808029174805,0.021334268,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331142.4926896,selfplay,43,190,14,4816,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331142.5421402,update,43,195,14,4816,3.635881185531616,3.086146354675293,0.5497347712516785,3.0906715393066406,0.024792047,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331144.9809034,selfplay,44,195,14,4928,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331145.0222588,update,44,200,14,4928,3.6107990741729736,3.0967295169830322,0.5140696167945862,3.091670513153076,0.025509696,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331148.1612585,selfplay,45,200,17,5064,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331148.206204,update,45,205,17,5064,3.7019498348236084,3.088043212890625,0.6139066219329834,3.1086859703063965,0.022844441,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331150.991235,selfplay,46,205,14,5176,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331151.037236,update,46,210,14,5176,3.683579444885254,3.1213443279266357,0.5622352361679077,3.1335573196411133,0.017627154,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331152.361374,selfplay,47,210,7,5232,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331152.4026406,update,47,215,7,5232,3.7071950435638428,3.1401925086975098,0.567002534866333,3.1578164100646973,0.019417992,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331154.0743265,selfplay,48,215,9,5304,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331154.116179,update,48,220,9,5304,3.615161180496216,3.064639091491699,0.5505220890045166,3.0998830795288086,0.03548882,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331157.016423,selfplay,49,220,15,5424,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331157.0579712,update,49,225,15,5424,3.542717456817627,3.058347225189209,0.4843701124191284,3.0668978691101074,0.02657282,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331159.7850382,selfplay,50,225,17,5560,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331159.823648,update,50,230,17,5560,3.5527632236480713,3.0746946334838867,0.4780685305595398,3.0511627197265625,0.03632854,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331225.0797563,eval,50,230,17,5560,,,,,,0.002,1.0,0.6,0.2,1,15,6,6,4,200,5,1.0,cuda
1774331227.6235833,selfplay,51,230,14,5672,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331227.6660166,update,51,235,14,5672,3.545929193496704,3.054542064666748,0.4913870394229889,3.072676420211792,0.028048329,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331230.2819252,selfplay,52,235,15,5792,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331230.3177226,update,52,240,15,5792,3.549239158630371,3.0660829544067383,0.4831562638282776,3.0693230628967285,0.0321587,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331232.1869617,selfplay,53,240,11,5880,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331232.2214713,update,53,245,11,5880,3.555183172225952,3.0757999420166016,0.4793832004070282,3.112051010131836,0.025060372,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331234.7255857,selfplay,54,245,15,6000,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331234.7686226,update,54,250,15,6000,3.443026065826416,3.0013210773468018,0.44170501828193665,3.0080208778381348,0.027018527,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331237.4428172,selfplay,55,250,15,6120,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331237.4866395,update,55,255,15,6120,3.4221420288085938,3.0120034217834473,0.4101385772228241,2.9842417240142822,0.03175971,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331239.7599652,selfplay,56,255,13,6224,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331239.8027806,update,56,260,13,6224,3.457326650619507,3.0131802558898926,0.4441463053226471,2.9996352195739746,0.023063228,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331241.706778,selfplay,57,260,11,6312,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331241.7467787,update,57,265,11,6312,3.455789566040039,3.055764675140381,0.40002501010894775,3.0713562965393066,0.020874225,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331243.5756772,selfplay,58,265,10,6392,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331243.6185918,update,58,270,10,6392,3.4336366653442383,3.0310378074645996,0.4025987684726715,3.044443130493164,0.015810836,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331246.08001,selfplay,59,270,15,6512,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331246.1213105,update,59,275,15,6512,3.432636022567749,3.050400733947754,0.3822353482246399,3.043940544128418,0.037101135,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331247.3505092,selfplay,60,275,7,6568,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331247.390245,update,60,280,7,6568,3.4450840950012207,3.0403389930725098,0.40474504232406616,3.0607502460479736,0.025755571,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331249.7799604,selfplay,61,280,13,6672,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331249.8245058,update,61,285,13,6672,3.3400473594665527,3.0075550079345703,0.33249226212501526,3.0275158882141113,0.032270294,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331252.2795773,selfplay,62,285,13,6776,,,,,,0.002,1.0,,,,,6,6,4,200,5,1.0,cuda
1774331252.3229198,update,62,290,13,6776,3.474111795425415,3.0436196327209473,0.430492103099823,3.0541319847106934,0.04762964,0.002,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331254.685319,selfplay,63,290,14,6888,,,,,,0.002,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331254.7232058,update,63,295,14,6888,3.434617519378662,3.0127463340759277,0.42187124490737915,3.024200201034546,0.018644473,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331259.0585299,selfplay,64,295,13,6992,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331259.0944724,update,64,300,13,6992,3.4033548831939697,2.999030351638794,0.404324471950531,2.9983584880828857,0.018935807,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331261.3805063,selfplay,65,300,9,7064,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331261.4104707,update,65,305,9,7064,3.4277663230895996,3.0247890949249268,0.4029773473739624,3.0658063888549805,0.030539291,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331265.5885644,selfplay,66,305,14,7176,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331265.6230848,update,66,310,14,7176,3.419755697250366,2.9904744625091553,0.42928117513656616,3.014814615249634,0.015345608,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331268.8426437,selfplay,67,310,13,7280,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331268.8843107,update,67,315,13,7280,3.4455814361572266,3.008268117904663,0.4373131990432739,3.0099704265594482,0.02156622,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331272.2701132,selfplay,68,315,15,7400,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331272.3075364,update,68,320,15,7400,3.4587438106536865,3.0194897651672363,0.43925410509109497,3.0293192863464355,0.014491145,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331275.349697,selfplay,69,320,14,7512,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331275.3927567,update,69,325,14,7512,3.4194834232330322,2.9744458198547363,0.4450375437736511,2.9601340293884277,0.015372848,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331277.9268608,selfplay,70,325,13,7616,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331277.9744632,update,70,330,13,7616,3.385982036590576,2.9619359970092773,0.4240460991859436,2.947054862976074,0.020922054,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331280.1505897,selfplay,71,330,11,7704,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331280.1955535,update,71,335,11,7704,3.382312774658203,2.953641891479492,0.4286709427833557,2.969017505645752,0.016762719,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331283.226774,selfplay,72,335,15,7824,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331283.2730887,update,72,340,15,7824,3.394526243209839,2.958557367324829,0.43596887588500977,2.9929122924804688,0.018420111,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331285.1793728,selfplay,73,340,10,7904,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331285.2214453,update,73,345,10,7904,3.3766379356384277,2.9651784896850586,0.4114593267440796,2.9706926345825195,0.01659029,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331288.3114476,selfplay,74,345,16,8032,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331288.3572915,update,74,350,16,8032,3.366103410720825,2.928208827972412,0.4378945827484131,2.9251208305358887,0.012512073,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331290.6968114,selfplay,75,350,12,8128,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331290.7396507,update,75,355,12,8128,3.3919336795806885,2.9301576614379883,0.4617760479450226,2.9406323432922363,0.023883061,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331293.4458396,selfplay,76,355,14,8240,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331293.491275,update,76,360,14,8240,3.451653003692627,2.971754550933838,0.4798985719680786,3.0211403369903564,0.016426543,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331296.0174294,selfplay,77,360,13,8344,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331296.0622761,update,77,365,13,8344,3.4499757289886475,2.955902576446533,0.49407315254211426,2.9837992191314697,0.021661073,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331297.8392096,selfplay,78,365,9,8416,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331297.8904483,update,78,370,9,8416,3.389936685562134,2.953514814376831,0.43642187118530273,2.954693555831909,0.015881907,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331300.3995106,selfplay,79,370,12,8512,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331300.4507387,update,79,375,12,8512,3.4650535583496094,3.004350185394287,0.46070340275764465,3.0583858489990234,0.02037872,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331303.3778656,selfplay,80,375,12,8608,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331303.4214234,update,80,380,12,8608,3.4325478076934814,2.9585742950439453,0.47397345304489136,2.9923465251922607,0.02403446,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331306.277125,selfplay,81,380,15,8728,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331306.3200645,update,81,385,15,8728,3.534250259399414,2.974882125854492,0.5593680739402771,2.968526840209961,0.020877851,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331309.6717095,selfplay,82,385,14,8840,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331309.7092042,update,82,390,14,8840,3.4608418941497803,2.934983015060425,0.5258588790893555,2.9648020267486572,0.02327865,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331311.4933386,selfplay,83,390,7,8896,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331311.5333111,update,83,395,7,8896,3.452299118041992,2.9343109130859375,0.5179880857467651,2.939091920852661,0.021362424,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331313.439577,selfplay,84,395,7,8952,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331313.4818645,update,84,400,7,8952,3.4008946418762207,2.946995258331299,0.4538995027542114,2.908627986907959,0.017613126,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331316.6217368,selfplay,85,400,17,9088,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331316.6634102,update,85,405,17,9088,3.475170373916626,2.9442124366760254,0.5309578776359558,2.9751665592193604,0.026793133,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331318.1878006,selfplay,86,405,8,9152,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331318.2308333,update,86,410,8,9152,3.374999761581421,2.9493796825408936,0.42562010884284973,2.9656429290771484,0.016383246,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331319.7310328,selfplay,87,410,8,9216,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331319.7704654,update,87,415,8,9216,3.395541191101074,2.924571990966797,0.4709692895412445,2.92722487449646,0.022978088,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331322.085212,selfplay,88,415,12,9312,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331322.1308794,update,88,420,12,9312,3.3734521865844727,2.9013705253601074,0.47208157181739807,2.9143943786621094,0.021242164,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331324.964637,selfplay,89,420,14,9424,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331325.0099854,update,89,425,14,9424,3.3997888565063477,2.91616153717041,0.48362743854522705,2.9293718338012695,0.023829391,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331326.8374774,selfplay,90,425,9,9496,,,,,,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
1774331326.8904274,update,90,430,9,9496,3.338179588317871,2.8714773654937744,0.46670228242874146,2.9030442237854004,0.0156037845,0.0013333333333333333,0.6666666666666666,,,,,6,6,4,200,5,1.0,cuda
