timestamp,phase,iteration,global_step,episode_len,buffer_size,loss,policy_loss,value_loss,entropy,kl,lr,lr_multiplier,arena_winrate,baseline_winrate,updated_best,eval_games,board_w,board_h,n_in_row,n_playout,c_puct,temp,device
1775642632.379847,selfplay,451,2249,64,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642632.5624015,update,451,2254,64,10000,2.55137300491333,1.6390634775161743,0.9123095870018005,1.698000192642212,0.014853495,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642646.6573758,selfplay,452,2254,29,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642646.8486538,update,452,2259,29,10000,2.482621669769287,1.598239541053772,0.8843820691108704,1.6675890684127808,0.013923161,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642660.3080227,selfplay,453,2259,28,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642660.502366,update,453,2264,28,10000,2.548356056213379,1.698598861694336,0.849757194519043,1.7450546026229858,0.02344213,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642677.524782,selfplay,454,2264,36,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642677.7148526,update,454,2269,36,10000,2.5324766635894775,1.6780363321304321,0.8544402718544006,1.7216136455535889,0.0226276,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642692.8539581,selfplay,455,2269,31,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642693.0486832,update,455,2274,31,10000,2.4273507595062256,1.5948618650436401,0.8324889540672302,1.6441878080368042,0.014828276,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642707.596778,selfplay,456,2274,31,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642707.780461,update,456,2279,31,10000,2.423807144165039,1.6230559349060059,0.8007513284683228,1.6767677068710327,0.015622718,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642722.6280098,selfplay,457,2279,31,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642722.8287263,update,457,2284,31,10000,2.4288997650146484,1.5309419631958008,0.8979578614234924,1.5834916830062866,0.026972333,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642736.0431912,selfplay,458,2284,26,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642736.2204492,update,458,2289,26,10000,2.3090457916259766,1.5018606185913086,0.8071851134300232,1.5558815002441406,0.021828286,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642751.1076574,selfplay,459,2289,31,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642751.2934945,update,459,2294,31,10000,2.2802300453186035,1.5017293691635132,0.7785005569458008,1.5716346502304077,0.013578134,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
1775642764.3597636,selfplay,460,2294,26,10000,,,,,,0.0002633744855967078,0.1316872427983539,,,,,8,8,5,400,5,1.0,cpu
